Signal_Strength,Distance,Channel_Frequency,Jamming_Likelihood
-62.007570903798545,495.9753140910856,5GHz,1
-49.80644192191394,10.418311744327601,5GHz,0
-39.49287465622563,106.63088964319039,5GHz,0
-44.01094681542146,102.31256137775118,5GHz,0
-51.35949644638218,361.38854791082326,5GHz,1
-49.50671959105999,182.71751652305028,2.4GHz,0
-82.35880895721138,234.0577942499921,2.4GHz,1
-18.726709569532062,82.82582393025343,2.4GHz,0
-45.823968005898465,208.44854904970438,5GHz,0
-86.89201382952969,60.567907833859664,5GHz,0
-23.384289841722207,271.19121106540575,5GHz,0
-6.755602162264921,57.98979903759941,2.4GHz,0
-5.269310076303796,397.3491067748466,5GHz,0
-63.098226758882724,287.6348415948398,5GHz,1
-86.4483126439246,364.74425814902327,2.4GHz,1
-48.160037336693485,215.0730294598151,5GHz,0
-88.73907706507794,196.9307336886914,2.4GHz,0
-6.601258148738282,58.122355633943165,5GHz,0
-81.6420372644854,266.6892474509831,5GHz,1
-74.7234140048836,262.1060607799751,5GHz,1
-59.336347311502955,239.3700017803066,2.4GHz,1
-61.68355314408742,372.8539986944001,5GHz,1
-20.533710760211093,417.9271560158537,2.4GHz,0
-54.368317944903765,377.886940724769,5GHz,1
-82.92317399966632,80.49421397535347,2.4GHz,0
-73.2790104513926,314.80915954823297,5GHz,1
-49.0886614812478,49.358321787871354,2.4GHz,0
-85.25460825738651,350.36492084583347,2.4GHz,1
-38.83443243539859,197.10115731495208,5GHz,0
-43.42526934488541,74.92448857048043,2.4GHz,0
-28.52976836177423,432.40491991830265,2.4GHz,0
-6.229538462063232,310.8640861290793,2.4GHz,0
-8.774543889884427,183.81523429428847,5GHz,0
-5.39243819311686,25.056318028744773,2.4GHz,0
-75.52844029762991,273.28202691176915,5GHz,1
-86.84346933606454,462.380680458254,2.4GHz,1
-69.77232995035516,302.2261180241592,2.4GHz,1
-10.491482723368534,486.10879626355165,2.4GHz,0
-2.7946525376511744,76.86104795252467,2.4GHz,0
-14.0675048929524,288.46950125147004,5GHz,0
-88.99822788724563,401.08127352315046,5GHz,1
-5.257200194020683,267.51495825160094,2.4GHz,0
-57.6641972649214,54.62251443386157,5GHz,0
-99.06897092376464,295.61414075813667,5GHz,1
-55.76062592518064,309.75157386281114,2.4GHz,1
-95.39308303245323,367.0675317529228,2.4GHz,1
-45.612207883888246,382.9936424310822,2.4GHz,0
-66.14459725629487,387.67861722319753,2.4GHz,1
-52.656506640595126,335.08775288309334,2.4GHz,1
-38.6829639256883,115.74748134514249,2.4GHz,0
-13.119890418217977,208.07552036134487,5GHz,0
-33.80984235280714,390.30368658105533,2.4GHz,0
-56.59511315218193,477.1792218663985,2.4GHz,1
-18.057214632963493,48.68401276994478,2.4GHz,0
-9.441786242686774,272.41297212062545,5GHz,0
-88.02400335678028,163.13591294891015,2.4GHz,0
-46.80670224472085,120.44300821524659,5GHz,0
-71.54880402575559,257.84723492466037,5GHz,1
-95.29388021230525,306.983776872703,5GHz,1
-33.14533048860146,14.78839339554581,2.4GHz,0
-13.722922254077446,392.30122037858354,5GHz,0
-83.7097345522606,411.74224431712935,2.4GHz,1
-18.758634237609954,483.10030403828716,2.4GHz,0
-14.660426646305837,98.51542928010053,2.4GHz,0
-8.565955733351643,301.3307555568645,2.4GHz,0
-73.47149109139475,219.04643300343332,5GHz,1
-9.604693481011068,174.06564726212181,2.4GHz,0
-67.93372452635677,287.1603912043773,5GHz,1
-44.76619865444972,393.36771567953963,5GHz,0
-94.94925291677178,21.295863888152955,2.4GHz,0
-95.61189116312563,485.0060551574315,2.4GHz,1
-27.962678726779714,406.8419769957983,5GHz,0
-55.5520022022209,378.06531478633343,5GHz,1
-74.37076246307825,382.5898172684467,2.4GHz,1
-80.95865039750898,200.63974771313977,2.4GHz,1
-33.0046509140782,378.2940699139587,2.4GHz,0
-99.95984559746601,199.51740221544924,5GHz,0
-19.410883080314576,450.3663464916486,2.4GHz,0
-92.07503938700712,96.83896782017014,2.4GHz,0
-80.85103850918806,153.25023786542422,2.4GHz,0
-61.37636047009104,280.15539592254726,2.4GHz,1
-51.51412602838964,166.41340758476352,5GHz,0
-64.50048841860581,217.87625019468396,5GHz,1
-67.92878350157062,251.2871178053114,2.4GHz,1
-3.6083987926811574,429.61314091861925,5GHz,0
-35.84203187566058,266.36420426825947,2.4GHz,0
-97.65670446326118,187.60532582113464,5GHz,0
-56.98240915556868,131.39072037720672,5GHz,0
-12.49913002560298,210.25122960817663,2.4GHz,0
-69.85438135893321,262.71069116304125,2.4GHz,1
-90.54436552256118,375.5962800295858,2.4GHz,1
-24.16152284100822,69.31390032444594,2.4GHz,0
-39.39861680639187,118.58850223718393,5GHz,0
-42.96874921734961,196.03046777564987,2.4GHz,0
-94.6423440392592,186.59521850856214,2.4GHz,0
-85.95009902044826,201.95656292655374,2.4GHz,1
-37.74506037868862,398.82541967375903,2.4GHz,0
-79.21761585411642,168.83565745146484,2.4GHz,0
-49.59299202515757,255.93010839730567,2.4GHz,0
-45.511831397060654,315.7144461003693,5GHz,0
-71.64928097290606,123.7674895899665,2.4GHz,0
-5.157484445850713,362.16073970229405,5GHz,0
-15.753589316442486,278.08454667175766,2.4GHz,0
-27.76264923672015,228.92276988537523,5GHz,0
-92.20061335905909,406.79417310177377,5GHz,1
-89.38699806909806,129.3126770007392,5GHz,0
-50.72186541350443,442.75622560101834,2.4GHz,1
-83.92866508090142,284.91388032968484,5GHz,1
-2.1734536470525967,308.4956908960325,2.4GHz,0
-84.14797659725906,438.77889244278197,5GHz,1
-51.253216453602604,410.6155170461746,2.4GHz,1
-63.58789431584946,304.7654137227312,2.4GHz,1
-36.061357854590206,379.0619748856053,5GHz,0
-87.09635911105751,222.32655021411946,2.4GHz,1
-56.96835719576091,278.2150992148757,5GHz,1
-72.52949671928563,40.41436698717045,5GHz,0
-11.224847532831191,54.03037982002295,2.4GHz,0
-95.9414287865305,416.4184480513027,5GHz,1
-8.62725059935407,39.23911128442336,2.4GHz,0
-16.700586144699955,93.00557155997757,5GHz,0
-70.24292835591845,399.9580028857163,2.4GHz,1
-21.070934532289527,10.56151580784558,2.4GHz,0
-96.87864396612524,148.3781211344735,2.4GHz,0
-3.3134449706606404,296.17894233504467,5GHz,0
-47.34050574102107,301.7704664199553,2.4GHz,0
-69.67189739345548,390.80492503244204,2.4GHz,1
-63.74167874053229,257.9038647011635,2.4GHz,1
-93.35946465395027,259.60691607017543,2.4GHz,1
-1.0650485957960854,365.4021820149432,2.4GHz,0
-96.07080548493076,254.32598700047893,2.4GHz,1
-34.50928768521409,308.16063241617223,2.4GHz,0
-55.726407229354166,449.909293444975,2.4GHz,1
-5.1083781811284865,206.71099373006226,2.4GHz,0
-75.40002596932048,198.71128475041888,5GHz,0
-46.79131760619887,11.739006013737942,2.4GHz,0
-51.7643791417247,310.57886814540365,2.4GHz,1
-29.713355594989864,24.58823462949467,2.4GHz,0
-93.19897680475795,257.032759966875,5GHz,1
-80.62108699766452,404.07455662579105,2.4GHz,1
-78.54351799071502,279.4613245546349,2.4GHz,1
-26.184924515831028,142.12172095617123,5GHz,0
-81.08613036732599,395.2225265101919,5GHz,1
-42.650823610902336,142.16133200044405,5GHz,0
-78.47561794990463,369.18557266349035,2.4GHz,1
-13.83750499160216,309.0266430432133,2.4GHz,0
-5.781454551036148,93.29818540652059,2.4GHz,0
-48.15070250577595,453.515598673651,2.4GHz,0
-64.76911157908216,108.3154046490259,5GHz,0
-76.59422249825009,494.8976663289282,5GHz,1
-95.02189984769562,13.58213944092098,2.4GHz,0
-73.14999238025047,139.1068548000225,5GHz,0
-34.57642200546822,107.93154566435744,2.4GHz,0
-46.63830686907892,16.856770983526687,2.4GHz,0
-5.59587217190726,368.8602710721846,2.4GHz,0
-60.37227375082994,349.77864302880215,2.4GHz,1
-30.61366576716054,398.25197253391593,5GHz,0
-51.06772525248786,135.78228776763697,5GHz,0
-48.74237840757883,227.72423187065527,2.4GHz,0
-73.22256853958825,332.9656255945583,2.4GHz,1
-54.50492231580003,225.48656690519036,5GHz,1
-52.92150029872927,351.68962745577875,5GHz,1
-29.33574782510661,320.6469701358167,2.4GHz,0
-5.936000081388613,66.17742348086648,5GHz,0
-67.06787225174958,392.71112932771433,5GHz,1
-95.77995314187015,363.1314159553339,5GHz,1
-50.37048744993603,331.3588499325286,2.4GHz,1
-45.553866785083144,85.99586707279114,5GHz,0
-83.15594488680847,141.3182599097282,5GHz,0
-23.953539372393323,202.6567454779242,5GHz,0
-1.507089155850835,147.16551461165727,5GHz,0
-5.42252829915391,121.62704243130442,5GHz,0
-80.28939611763478,404.6252583792701,2.4GHz,1
-12.46367600992393,322.73380071649916,5GHz,0
-29.550636358831525,287.08134445962264,5GHz,0
-54.615343619308845,120.71682831809439,5GHz,0
-45.9389005675271,459.85751551163423,5GHz,0
-15.039982501754196,103.67968915768498,2.4GHz,0
-51.98650603616268,399.5259570840918,2.4GHz,1
-62.679263089487314,483.6696066855936,2.4GHz,1
-50.67525069740142,366.27543731987566,5GHz,1
-42.08701959649509,496.5007998404686,5GHz,0
-81.09223462216511,329.0150473191939,2.4GHz,1
-9.909226973300932,116.55556836590854,2.4GHz,0
-32.58130511703861,109.87155192109054,2.4GHz,0
-36.673108266251106,169.0364992851834,2.4GHz,0
-90.05037738193619,13.49370990829297,2.4GHz,0
-39.58260618274082,344.0322503405889,2.4GHz,0
-87.90393377615077,141.6472144676355,5GHz,0
-92.1302324804601,409.43978382344886,5GHz,1
-47.26891043576067,185.99459877405712,2.4GHz,0
-59.7214465953505,245.17868179702322,5GHz,1
-41.11897298437768,483.1875691145809,5GHz,0
-91.07778319427614,128.66434029316576,2.4GHz,0
-56.90169371527416,363.4145077405724,2.4GHz,1
-82.5213284954842,380.00771675965444,5GHz,1
-1.2899914075883459,118.28909718658123,5GHz,0
-43.88497875648256,255.48844993997585,5GHz,0
-31.256313905913274,181.5989434033545,2.4GHz,0
-67.45817193173922,388.2340592660437,5GHz,1
-90.52610852206558,315.01682632422836,2.4GHz,1
-2.4129137216463334,243.23169688166806,2.4GHz,0
-71.37409646168169,391.88799987338194,5GHz,1
-57.61918148264258,125.22622930412435,2.4GHz,0
-35.0136078297425,379.274721486336,2.4GHz,0
-97.53027023138887,434.0334129254839,2.4GHz,1
-18.974086948271307,440.5245824357105,5GHz,0
-46.34218099713797,394.0000605796059,5GHz,0
-72.17828129311778,209.9269418291517,5GHz,1
-93.83920147075307,491.0859311317352,2.4GHz,1
-83.75015845255585,196.00088547299555,5GHz,0
-10.49661411465631,322.9264455601886,2.4GHz,0
-31.39757760641089,88.92634725403964,5GHz,0
-75.00982783631102,490.41996033183244,2.4GHz,1
-93.43992350549705,354.953101713685,5GHz,1
-30.938468761336367,379.1549971707205,5GHz,0
-42.75922740322349,42.23058467146086,2.4GHz,0
-59.5480475541765,384.0747289681292,2.4GHz,1
-63.638855080993615,389.61448031809465,5GHz,1
-78.31857240708916,339.1686359174926,5GHz,1
-33.038874346248235,153.0357107572684,2.4GHz,0
-2.9331972206129535,249.94812065883195,5GHz,0
-82.42847541631741,64.11284194127107,2.4GHz,0
-40.28833799844966,241.07766256498476,2.4GHz,0
-57.58149442540238,129.47368777419837,2.4GHz,0
-55.331127825533514,181.05752338210021,2.4GHz,0
-74.58527198721856,89.67420011781232,2.4GHz,0
-17.486512433858096,122.72664019597954,2.4GHz,0
-51.47443958527589,47.51863449185696,2.4GHz,0
-45.65941478017359,460.75166955409145,2.4GHz,0
-69.52390872026743,269.9012371079476,2.4GHz,1
-81.81915343330502,204.40356591874246,2.4GHz,1
-91.40896117971795,272.16431425670413,2.4GHz,1
-28.588085907508415,317.8636819559608,2.4GHz,0
-80.37657183121443,461.72060875098106,2.4GHz,1
-30.99246458112023,97.55954662029353,2.4GHz,0
-60.96235539530461,154.82072433125663,2.4GHz,0
-58.42251990103485,488.1367748086162,2.4GHz,1
-53.08225039072283,191.88456345777695,5GHz,0
-63.22914918724568,21.055208871090542,5GHz,0
-89.93800227774099,82.34531139220782,2.4GHz,0
-69.03681899971542,22.90596385679049,5GHz,0
-33.62656393060615,495.06233978615694,5GHz,0
-33.42155985311291,146.6467160056993,5GHz,0
-71.37756927600057,462.53595089875074,2.4GHz,1
-53.9897373442312,497.9842751222607,2.4GHz,1
-80.65527719880626,303.92219836012595,2.4GHz,1
-78.96279184701642,26.26619438212526,5GHz,0
-97.69529115933926,49.97989888959421,5GHz,0
-10.325345009225543,245.9786370028601,2.4GHz,0
-78.92933349250939,209.02428632662813,5GHz,1
-77.24661230635367,307.0268798330662,5GHz,1
-72.03985673548682,225.03542675856832,2.4GHz,1
-87.2591928304571,467.69765614302736,5GHz,1
-36.07371168186372,272.02246055262043,5GHz,0
-92.48570468224135,349.92577011659665,2.4GHz,1
-86.57975736736498,449.2777835948233,5GHz,1
-35.52432734099071,81.96721915827162,2.4GHz,0
-66.03393795185573,122.56998051807899,2.4GHz,0
-29.205217329881094,62.58614363226738,2.4GHz,0
-44.257525532985795,78.42281562265701,2.4GHz,0
-74.39788269384869,261.1661437977742,2.4GHz,1
-34.91720495106719,167.37783689405737,2.4GHz,0
-88.37263197071194,217.35469136810988,2.4GHz,1
-46.35896169199696,491.42001757909026,5GHz,0
-56.28518949549653,86.78513042001457,2.4GHz,0
-73.21264171825592,274.997914691057,5GHz,1
-39.59950022604999,58.44686597628897,5GHz,0
-12.866640765971752,166.06319349930052,2.4GHz,0
-0.10953002369232934,268.4877026005533,5GHz,0
-39.22372312565755,473.8495555230155,2.4GHz,0
-59.529412567082986,201.70182842890668,2.4GHz,1
-77.47928997837984,41.80428114518821,2.4GHz,0
-74.29039106048883,200.1991095005553,2.4GHz,1
-52.05450218502343,81.41317617824909,2.4GHz,0
-63.27222987192908,122.69491051280819,2.4GHz,0
-8.61854773750558,312.8644053508453,5GHz,0
-63.17045323442905,43.03769443980402,5GHz,0
-62.65554088545645,237.7146405625183,5GHz,1
-61.64654875660231,308.63617714527453,5GHz,1
-16.337978963234193,216.71061226007347,5GHz,0
-34.92116791530981,19.371911805627875,2.4GHz,0
-38.583114968110735,492.90448488240406,5GHz,0
-66.58569776161377,189.8867259968623,2.4GHz,0
-18.209582316756055,391.5028215973008,2.4GHz,0
-96.16361386442989,169.56678117185209,2.4GHz,0
-12.920282766188677,242.75821092677523,2.4GHz,0
-48.72501002060704,200.3471848793883,2.4GHz,0
-60.17497651365872,177.84422245970777,2.4GHz,0
-50.28327192823143,20.707174831811585,2.4GHz,0
-33.2584469466169,186.41025954870673,5GHz,0
-98.72345734821026,445.85009529576973,2.4GHz,1
-12.844814354175227,348.292735910905,2.4GHz,0
-55.326047468860715,81.25720095676552,5GHz,0
-65.70334802999218,299.6659522651422,5GHz,1
-86.17544343659429,447.19312137494705,2.4GHz,1
-56.05346256415579,353.01668007277914,5GHz,1
-50.367722871562115,82.8553522547814,2.4GHz,0
-59.63533055065222,435.23792339990337,2.4GHz,1
-32.13399061731029,157.75656651154404,2.4GHz,0
-57.9103471240774,232.49731071304748,2.4GHz,1
-3.8582422153426705,267.80995224768174,5GHz,0
-40.07224821764082,426.7482361453157,5GHz,0
-19.25220643480911,466.4876726223539,5GHz,0
-89.06440968905211,465.5299101173725,2.4GHz,1
-60.27087070540943,13.897548826484913,2.4GHz,0
-66.31522985528473,461.72535793687405,5GHz,1
-43.05176118634082,36.64961334077044,5GHz,0
-13.888647993857433,140.22909184054333,2.4GHz,0
-92.16617822379934,262.3440488166381,5GHz,1
-92.74252019552893,245.16358761215307,5GHz,1
-14.968229184240116,306.3077990048221,2.4GHz,0
-78.71499139616427,244.92865208113284,5GHz,1
-33.12467455501863,467.8440830238062,2.4GHz,0
-45.71218676391948,127.86893562514763,5GHz,0
-16.71064051127705,144.27210007885807,5GHz,0
-87.49110901635964,461.16158848959753,2.4GHz,1
-87.02170342773887,47.60236173517555,2.4GHz,0
-44.318163972169245,308.68480273335683,2.4GHz,0
-5.362134664162909,344.0506165121493,2.4GHz,0
-58.500224162924575,257.71544448057233,2.4GHz,1
-67.30578997453051,350.17362062333723,2.4GHz,1
-39.33106768021142,94.64977654586383,5GHz,0
-6.955139945496896,427.78979405805455,5GHz,0
-16.307216715537635,78.61258784024393,2.4GHz,0
-0.4516389266780152,206.39809771471735,2.4GHz,0
-97.74314167976229,46.87622464102084,2.4GHz,0
-88.71418552872377,277.1534286205261,5GHz,1
-39.053223663337796,338.1754456385632,5GHz,0
-17.942356066615034,471.1986011966924,5GHz,0
-71.47556576932334,372.27473598904044,5GHz,1
-76.07889119657813,275.14042906253405,2.4GHz,1
-21.302420061879914,466.98233841346354,5GHz,0
-94.36181461467685,244.4340506400295,5GHz,1
-63.06173524174149,284.99077001844597,5GHz,1
-49.41907774076702,302.08827855834693,2.4GHz,0
-43.96513256496766,210.89006568441775,5GHz,0
-27.138484320722313,420.85651837725385,2.4GHz,0
-64.51542765693418,100.73621003407897,5GHz,0
-38.73156553253928,281.87267328208793,5GHz,0
-41.46245772090437,363.89429553172505,5GHz,0
-45.23838993462529,452.9483242195228,2.4GHz,0
-35.95167068577878,443.1200142527964,5GHz,0
-74.05508289319238,259.28274182076956,5GHz,1
-91.5351246415371,325.1491110700374,2.4GHz,1
-88.07283279602566,203.1764907033575,5GHz,1
-77.54176173460989,239.40710381129816,5GHz,1
-49.98020644772148,454.07023836079424,5GHz,0
-15.95572494539799,466.0449566643123,5GHz,0
-29.870665791161585,448.75288845283967,5GHz,0
-21.095939579795285,77.80172228868273,2.4GHz,0
-64.90243760739085,426.5411704520117,5GHz,1
-59.534625835144986,474.69822820052536,5GHz,1
-60.631811400938716,187.01235034106628,2.4GHz,0
-80.81268155954984,264.13668181661797,2.4GHz,1
-93.8783341856428,391.756675348368,5GHz,1
-40.90839071727732,285.4182874071679,5GHz,0
-1.0783316579413906,496.8069256360622,5GHz,0
-83.31702950497372,233.2995489268459,2.4GHz,1
-95.33151801007263,359.83192849161503,5GHz,1
-22.0468318176067,398.36965869630666,2.4GHz,0
-74.74139933152759,252.1092037216353,2.4GHz,1
-17.035619464707167,429.9220647985741,2.4GHz,0
-29.606333296548456,277.6157496915263,5GHz,0
-5.432646294919536,211.7088904327994,5GHz,0
-59.1072764243328,62.83360018745404,5GHz,0
-33.80301605493659,202.77265241170784,2.4GHz,0
-53.51452191867293,369.62886281930923,5GHz,1
-36.94113026914565,461.4303417232526,5GHz,0
-55.04010939922627,133.32290789155206,2.4GHz,0
-81.13677535759251,184.06540349194628,2.4GHz,0
-49.21025839966191,85.44088711116885,2.4GHz,0
-47.14157985625577,348.4542181721947,2.4GHz,0
-18.939615173983896,480.4923307048634,2.4GHz,0
-26.447929420641884,324.066587725606,5GHz,0
-33.6208376058556,312.3674997030509,2.4GHz,0
-88.66129044474275,281.21006594521265,5GHz,1
-27.938370933628505,53.3433129359129,2.4GHz,0
-49.96948436454852,367.45687495039795,5GHz,0
-10.59004638938407,305.0042763391819,5GHz,0
-8.012906586945718,334.12361673958065,2.4GHz,0
-94.48434093982145,450.41743558343654,2.4GHz,1
-17.93584396455212,394.14078565989877,5GHz,0
-96.23026095773294,392.64847355571777,2.4GHz,1
-63.283037430497735,464.32004675088035,2.4GHz,1
-45.77000243789209,495.0681262168698,2.4GHz,0
-85.18992013728726,294.8285386609192,2.4GHz,1
-25.368618743092313,63.351991855271216,2.4GHz,0
-99.16452958278614,234.97365480996382,2.4GHz,1
-83.14009515659632,395.9245617662057,2.4GHz,1
-41.92031701465243,23.585409133306104,2.4GHz,0
-28.56124379627076,37.87484479451304,5GHz,0
-8.33568973060838,42.907313367582454,5GHz,0
-29.45033480653761,368.2075215808723,2.4GHz,0
-32.822072974513404,255.57164799595432,2.4GHz,0
-60.56588536493357,190.75999232509085,5GHz,0
-99.87155744731986,61.75235217825063,2.4GHz,0
-87.9840741264378,368.79772260088566,2.4GHz,1
-46.544545524396085,167.29970716994083,2.4GHz,0
-32.48701141555803,140.00879433168691,2.4GHz,0
-58.25517161035375,329.63640876124,5GHz,1
-26.932098847160972,283.9153373724525,2.4GHz,0
-47.813770466782124,187.5812144885178,5GHz,0
-92.58238044056878,324.3288606947382,2.4GHz,1
-80.79837490320512,142.8985449882179,5GHz,0
-16.000177675605713,399.46682818612015,5GHz,0
-27.508725337556044,122.36628565075043,5GHz,0
-10.523801298750499,87.83047073718767,2.4GHz,0
-88.24427508790635,393.39531065444874,2.4GHz,1
-0.9777465384926103,356.8670950419872,2.4GHz,0
-79.05932860500664,99.49309809388123,5GHz,0
-98.8220123713358,66.9604188180696,2.4GHz,0
-0.2577060946445897,420.8155533584791,2.4GHz,0
-71.89261145548869,390.53325627637713,5GHz,1
-33.19805474874401,170.3561131128355,2.4GHz,0
-82.33176858236948,332.5167300245497,5GHz,1
-41.977146780085825,70.8384914084273,2.4GHz,0
-9.596501354544074,258.4533529333623,5GHz,0
-67.98188325715614,19.17784310960574,5GHz,0
-32.97460239556408,201.88492165156217,5GHz,0
-81.20964112015835,46.67298252098849,5GHz,0
-37.520460128127475,242.82211827687243,5GHz,0
-66.35496481824899,216.62400695791823,5GHz,1
-78.87917414120483,227.74866305264746,5GHz,1
-68.68179492963648,32.21233800351709,2.4GHz,0
-82.11589314922006,187.19200722809788,5GHz,0
-9.808389216211722,380.6770860589591,2.4GHz,0
-60.28131136828711,190.76804294327385,2.4GHz,0
-75.47206950256327,360.43425677869453,2.4GHz,1
-55.159215898406714,191.0445745805293,5GHz,0
-67.94638331935045,217.38732633019134,2.4GHz,1
-25.558074618667405,286.3071352863404,5GHz,0
-2.878008811450556,475.83414903547043,2.4GHz,0
-56.19663433023532,63.34161885686103,5GHz,0
-13.89666000277596,26.127746643975104,5GHz,0
-43.41369264403805,307.8990200669221,2.4GHz,0
-84.27643349057665,475.05757357492894,5GHz,1
-30.937725791865844,494.9643349518103,2.4GHz,0
-48.656550287417986,247.2404812220809,5GHz,0
-34.93934767478966,239.35999433169823,5GHz,0
-11.0312587428335,326.03224766514614,2.4GHz,0
-55.956542934395394,282.2610310304352,5GHz,1
-9.882237678264431,320.70314823091786,2.4GHz,0
-24.933098571834506,438.25971851356815,2.4GHz,0
-51.139507412201525,375.69002304892854,2.4GHz,1
-39.67778643420363,253.46992192652982,5GHz,0
-67.44188674809885,236.3135849100831,2.4GHz,1
-1.6402700261225789,323.40485677142686,2.4GHz,0
-33.2648836949604,233.29607936594576,2.4GHz,0
-95.615314750337,234.31188212016352,2.4GHz,1
-67.33780942519913,17.98989187538736,5GHz,0
-37.66855662409425,95.29142732958113,5GHz,0
-94.36667222007603,249.37168359791897,2.4GHz,1
-97.61158086808572,413.10019493468087,2.4GHz,1
-54.997576047219745,146.57623329629084,2.4GHz,0
-66.730982030733,266.09528223426304,2.4GHz,1
-56.17013919668341,179.03142153202376,2.4GHz,0
-73.73066901199948,61.353954874398624,2.4GHz,0
-83.52822530570191,479.5662567049373,5GHz,1
-31.085664301966233,428.79019642264785,2.4GHz,0
-48.54288837321995,48.46128798878414,2.4GHz,0
-79.98457887506332,362.69575860945946,2.4GHz,1
-68.04105737400016,180.3141531351751,2.4GHz,0
-40.81920923366741,497.4764054602784,2.4GHz,0
-92.77706517275222,158.17527471619908,2.4GHz,0
-85.25469907338204,126.98183822767396,5GHz,0
-92.67543958926099,288.26636866964856,5GHz,1
-18.768266728588117,419.21182003817,2.4GHz,0
-24.759076678799076,104.33424719170101,5GHz,0
-24.66870681207429,357.60735716247234,2.4GHz,0
-28.3674656523972,40.089225739149626,5GHz,0
-33.06145763301308,460.27802412414366,2.4GHz,0
-52.3008084621825,49.726708912176406,2.4GHz,0
-35.77218364928851,457.97337440863964,2.4GHz,0
-96.16384452120253,250.49555223182438,5GHz,1
-37.85355773432154,229.5646452700007,5GHz,0
-22.21222944631228,486.9204689551845,2.4GHz,0
-49.964163961560985,495.2882470721273,2.4GHz,0
-64.24866715727632,328.5872817208959,5GHz,1
-72.25732651990208,72.28845300995377,2.4GHz,0
-35.71979498379176,258.02334197104926,2.4GHz,0
-30.719880137009127,269.2899194682746,2.4GHz,0
-12.903240013745744,262.0787497863017,5GHz,0
-65.76659175390093,289.05100087480474,5GHz,1
-23.02276926144144,19.175109759251427,2.4GHz,0
-43.864417581066206,358.50136792054616,2.4GHz,0
-11.716350932192086,359.07320795696415,5GHz,0
-47.21878917043792,66.58018983716508,2.4GHz,0
-48.23701716020328,289.41732679844233,2.4GHz,0
-42.212291855909086,288.49697939352956,2.4GHz,0
-25.068464485756564,344.40070589329605,2.4GHz,0
-3.530952117153902,51.84486914618973,5GHz,0
-92.64366457842344,316.9866205603872,2.4GHz,1
-94.65653976089828,147.5684558657072,2.4GHz,0
-6.24496625926615,258.4314653431243,2.4GHz,0
-47.01243744817939,388.9285408249976,5GHz,0
-38.50969854330639,355.7665088178765,5GHz,0
-51.75763984052711,68.26247866221675,5GHz,0
-90.63425473925255,299.6805456868759,2.4GHz,1
-23.19106215813335,484.8671001609619,2.4GHz,0
-25.277535491141307,86.81702429415111,2.4GHz,0
-68.8296678507188,427.9244729854533,5GHz,1
-69.37607547715996,354.2485594713507,5GHz,1
-16.21586190944815,389.26162332578224,2.4GHz,0
-92.76427422586734,148.15958029989628,2.4GHz,0
-11.889485164343412,151.0655753961228,5GHz,0
-74.33383101040856,453.9495333304792,2.4GHz,1
-40.701525224450606,186.31769572535373,2.4GHz,0
-6.4005820998222305,40.877541439477135,2.4GHz,0
-32.18774984633535,304.29238475393055,5GHz,0
-58.55701875329634,71.16065783050291,2.4GHz,0
-31.046579109458477,400.332158289875,5GHz,0
-65.60203636836297,324.4557568255181,2.4GHz,1
-72.27415836508139,438.615987558392,5GHz,1
-0.33167220653203344,394.5702523934913,5GHz,0
-24.920976882021222,64.93568768571612,5GHz,0
-35.52800226181823,196.7246314528669,2.4GHz,0
-64.47103567806812,389.53452245814776,2.4GHz,1
-95.08391708449518,214.49732190049963,2.4GHz,1
-96.89431239648444,486.45908754218937,5GHz,1
-44.581874455120115,370.5128204477901,5GHz,0
-23.796727896094893,17.5949591782573,2.4GHz,0
-46.26208095561449,441.1929888648098,5GHz,0
-15.921492806088537,59.394344585593224,5GHz,0
-96.65734669067784,78.85662484824206,2.4GHz,0
-63.32479235740599,369.901276299415,5GHz,1
-76.2929608825822,433.8345941209353,2.4GHz,1
-55.2727031842878,272.81131767078244,2.4GHz,1
-92.76236068058775,151.6343691434318,5GHz,0
-4.586835842892739,182.144617174056,2.4GHz,0
-77.67445989306391,178.01577150206745,5GHz,0
-7.769222451641525,170.072270866661,2.4GHz,0
-57.41068449633182,129.0257391926084,2.4GHz,0
-1.4475866744782024,308.3448763683242,2.4GHz,0
-44.59416165397892,451.19860609688294,2.4GHz,0
-6.9167135824192485,160.47038241083717,2.4GHz,0
-99.46510113057772,101.48020575609192,2.4GHz,0
-25.176119381909984,420.90305652199817,2.4GHz,0
-9.694934689748465,373.4738321359546,5GHz,0
-86.02794330210459,466.11014546435615,2.4GHz,1
-90.38741482678485,91.10467044640572,2.4GHz,0
-57.542739281404444,80.68314391712985,5GHz,0
-6.632109386706489,275.3004032094484,5GHz,0
-45.76134398095613,311.07249086919666,2.4GHz,0
-47.25435362782678,245.28498651119887,5GHz,0
-85.88738817006781,303.493651798699,2.4GHz,1
-99.92104889067812,98.38608674878496,2.4GHz,0
-18.985990925453876,245.01073954040083,5GHz,0
-91.24254370137618,332.46535486043723,5GHz,1
-36.615018126467604,222.02616013186483,2.4GHz,0
-8.538354548480854,342.929194550133,5GHz,0
-79.1348086841569,231.08372747138142,2.4GHz,1
-33.472716376308924,173.46379461271584,2.4GHz,0
-92.13014232924905,158.76647307267524,5GHz,0
-39.6244856162387,211.34200890440812,2.4GHz,0
-83.60682790467973,21.313915114278405,5GHz,0
